rank,rider,team,time,cq_points,race_id
26.0,BJERG Mikkel,UAD,,5,40715
27.0,BITTNER Pavel,DSM,,5,40715
28.0,VERMELTFOORT Coen,VWE,,5,40715
29.0,ARTZ Huub,MET,,5,40715
30.0,HOHMANN Lars,MET,,5,40715
31.0,GUDMESTAD Tord,UXT,,0,40715
1.0,BALLERINI Davide,QST,"4h18'01""",130,40716
2.0,STRONG Corbin,IPT,,78,40716
3.0,OLDANI Stefano,ADC,,66,40716
4.0,TRENTIN Matteo,UAD,,58,40716
5.0,GARCIA CORTINA Ivan,MOV,,52,40716
6.0,STANNARD Robert,ADC,,46,40716
7.0,SCARONI Christian,AST,,40,40716
8.0,BAIS Davide,EOK,,34,40716
9.0,VENDRAME Andrea,ACT,,28,40716
10.0,VAN DEN BERG Marijn,EFE,,24,40716
11.0,BARBERO CUESTA Carlos,LTS,,20,40716
12.0,MOSCON Gianni,AST,,18,40716
13.0,VUILLERMOZ Alexis,TEN,,16,40716
14.0,PACHER Quentin,GFC,,14,40716
15.0,BATTAGLIN Enrico,BCF,,12,40716
16.0,NARVAEZ PRADO Jhonatan Manuel,IGD,,10,40716
17.0,NICOLAU BELTRAN Joel,CJR,,9,40716
18.0,ROJAS GIL Jose Joaquin,MOV,,8,40716
19.0,ADRIA OLIVERAS Roger,EKP,,7,40716
20.0,MARENGO Umberto,DRA,,6,40716
21.0,PRADES REVERTER Eduard,CJR,,5,40716
22.0,PICCOLO Andrea,EFE,,5,40716
23.0,PASQUALON Andrea,IWG,,5,40716
24.0,SBARAGLI Kristian,ADC,,5,40716
25.0,GABBURO Davide,BCF,,5,40716
26.0,PONOMAR Andriy,DRA,,5,40716
27.0,IZAGIRRE INSAUSTI Ion,COF,,5,40716
28.0,MERTZ Rémy,BWB,,5,40716
29.0,KONRAD Patrick,BOH,,5,40716
30.0,HAYTER Leo,IGD,,5,40716
31.0,BURGAUDEAU Mathieu,TEN,,0,40716
1.0,LAPORTE Christophe,TJV,"4h26'16""",80,40717
2.0,TILLER Rasmus Fossum,UXT,"03""",48,40717
3.0,PAGE Hugo,IWG,"08""",40,40717
4.0,VAN AVERMAET Greg,ACT,"08""",36,40717
5.0,SKUJINS Toms,TFS,"08""",32,40717
6.0,GILBERT Philippe,LTS,"08""",28,40717
7.0,VAN GESTEL Dries,TEN,"08""",24,40717
8.0,STEWART Jake,GFC,"08""",20,40717
9.0,DAUPHIN Florian,BBK,"08""",16,40717
10.0,GALLOPIN Tony,TFS,"08""",12,40717
11.0,TURGIS Anthony,TEN,"08""",10,40717
12.0,THEUNS Edward,TFS,"12""",9,40717
13.0,TAMINIAUX Lionel,ADC,"12""",8,40717
14.0,PENHOËT Paul,GFC,"12""",7,40717
15.0,KRISTOFF Alexander,IWG,"12""",6,40717
16.0,CAPIOT Amaury,ARK,"12""",5,40717
17.0,BIERMANS Jenthe,IPT,"12""",5,40717
18.0,ASKEY Lewis,GFC,"12""",5,40717
19.0,HAVIK Yoeri,BCY,"12""",5,40717
20.0,DE LIE Arnaud,LTS,"16""",5,40717
21.0,ZINGLE Axel,COF,"16""",0,40717
22.0,COTE Pier-André,HPM,"16""",0,40717
23.0,TEUNISSEN Mike,TJV,"16""",0,40717
24.0,NAESEN Oliver,ACT,"16""",0,40717
25.0,HOOLE Daan,TFS,"16""",0,40717
26.0,VANHOOF Ward,SVB,"16""",0,40717
27.0,MAAS Jan,BEX,"16""",0,40717
28.0,TROIA Oliviero,UAD,"16""",0,40717
29.0,LECLAINCHE Gwen,GRL,"16""",0,40717
30.0,KONYCHEV Alexander,BEX,"16""",0,40717
31.0,VAN POUCKE Aaron,SVB,"16""",0,40717
1.0,POGACAR Tadej,UAD,"4h36'59""",130,40718
2.0,HIGUITA GARCIA Sergio Andres,BOH,,78,40718
3.0,VALVERDE BELMONTE Alejandro,MOV,,66,40718
4.0,LATOUR Pierre,TEN,,58,40718
5.0,COSNEFROY Benoît,ACT,,52,40718
6.0,YATES Adam,IGD,,46,40718
7.0,MOLLEMA Bauke,TFS,,40,40718
8.0,POZZOVIVO Domenico,IWG,,34,40718
9.0,HERRADA LOPEZ Jesus,COF,,28,40718
10.0,URAN URAN Rigoberto,EFE,,24,40718
11.0,MOLARD Rudy,GFC,,20,40718
12.0,GLOAG Thomas,TJV,,18,40718
13.0,NIBALI Vincenzo,AST,,16,40718
14.0,MARTIN Guillaume,COF,,14,40718
15.0,ULISSI Diego,UAD,,12,40718
16.0,BARDET Romain,DSM,,10,40718
17.0,ROCHAS Rémy,COF,,9,40718
18.0,POWLESS Neilson,EFE,,8,40718
19.0,VLASOV Aleksandr,BOH,,7,40718
20.0,STORER Michael,GFC,,6,40718
21.0,OOMEN Sam,TJV,"03""",5,40718
22.0,MAS NICOLAU Enric,MOV,"03""",5,40718
23.0,GESINK Robert,TJV,"13""",5,40718
24.0,VAUQUELIN Kévin,ARK,"24""",5,40718
25.0,RODRIGUEZ CANO Carlos,IGD,"24""",5,40718
26.0,RUBIO REYES Einer Augusto,MOV,"24""",5,40718
27.0,BERTHET Clément,ACT,"57""",5,40718
28.0,VELASCO Simone,AST,"01'11""",5,40718
29.0,BARRE Louis,ARK,"01'11""",5,40718
30.0,VALTER Attila,GFC,"01'13""",5,40718
31.0,ELISSONDE Kenny,TFS,"01'14""",0,40718
1.0,AULAR SANABRIA Orluis Alberto,CJR,"3h42'39""",15,40529
2.0,ASCONEGUY DIAZ Roderyck,-,,10,40529
3.0,LINAREZ MENESES Leangel Ruben,TAV,,8,40529
4.0,SOTO MARTINEZ Nelson Andres,CTA,,7,40529
5.0,ROSA Cristian Egidio,SCP,,6,40529
6.0,QUINTANA VIDAL Hector Exequiel,-,"09""",5,40529
7.0,CAICEDO CEPEDA Jonathan Klever,EFE,"09""",4,40529
8.0,RODRIGUEZ RAMOS Diego Leonel,-,"09""",3,40529
9.0,SANCHEZ VERGARA Brayan Stiven,MED,"13""",2,40529
10.0,ARCHIBOLD CASTILLO Franklin Erasmo,PCV,"13""",1,40529
11.0,CONTRERAS TIVANI Emiliano José,CTQ,"16""",0,40529
12.0,JURADO LOPEZ Christofer Robin,PCV,"21""",0,40529
13.0,KOTSAKIS LAGOS Francisco,-,"32""",0,40529
14.0,TIVANI PEREZ German Nicolas,AVF,"32""",0,40529
15.0,RODRIGUEZ AGUILAR Jose Luis,-,"32""",0,40529
16.0,NOVOA PAVON Leonidas Sebastian,MBP,"37""",0,40529
17.0,STRAH MENDEZ Alex Antonio,PCV,"48""",0,40529
18.0,GOMEZ UROSA Luis Antonio,-,"01'33""",0,40529
19.0,ACUÑA SANCHEZ Carlos Sebastian,-,"01'36""",0,40529
20.0,GOMEZ PEÑALOZA Bryan Steven,-,"01'36""",0,40529
1.0,GARCIA CORTINA Ivan,MOV,"4h21'44""",130,40719
2.0,MOHORIC Matej,TBV,,78,40719
3.0,VUILLERMOZ Alexis,TEN,,66,40719
4.0,ZAMBANINI Edoardo,TBV,,58,40719
5.0,BETTIOL Alberto,EFE,,52,40719
6.0,MIHKELS Madis,IWG,,46,40719
7.0,STRONG Corbin,IPT,,40,40719
8.0,BAGIOLI Andrea,QST,,34,40719
9.0,COVI Alessandro,UAD,,28,40719
10.0,WANDAHL Frederik,BOH,,24,40719
11.0,JOUSSEAUME Alan,TEN,,20,40719
12.0,GLOAG Thomas,TJV,,18,40719
13.0,MEURISSE Xandro,ADC,,16,40719
14.0,THOMAS Benjamin,COF,,14,40719
15.0,TUSVELD Martijn,DSM,,12,40719
16.0,MOSCON Gianni,AST,,10,40719
17.0,DECLERCQ Tim,QST,,9,40719
18.0,MALECKI Kamil,LTS,,8,40719
19.0,POWLESS Neilson,EFE,,7,40719
20.0,LAENGEN Vegard Stake,UAD,,6,40719
21.0,ZWIEHOFF Ben,BOH,"03""",5,40719
22.0,GROSSSCHARTNER Felix,BOH,"03""",5,40719
23.0,LEKNESSUND Andreas,DSM,"03""",5,40719
24.0,FABBRO Matteo,BOH,"03""",5,40719
25.0,IMPEY Daryl,IPT,"06""",5,40719
26.0,MOLLEMA Bauke,TFS,"08""",5,40719
27.0,LANDA MEANA Mikel,TBV,"09""",5,40719
28.0,PERNSTEINER Hermann,TBV,"09""",5,40719
29.0,SERRY Pieter,QST,"09""",5,40719
30.0,MÄDER Gino,TBV,"09""",5,40719
31.0,BAKELANTS Jan,IWG,"27""",0,40719
1.0,PHILIPSEN Jasper,ADC,"4h19'28""",80,40720
2.0,DEMARE Arnaud,GFC,,48,40720
3.0,COQUARD Bryan,COF,,40,40720
4.0,KRISTOFF Alexander,IWG,,36,40720
5.0,MEEUS Jordi,BOH,,32,40720
6.0,MOZZATO Luca,BBK,,28,40720
7.0,THEUNS Edward,TFS,,24,40720
8.0,DE LIE Arnaud,LTS,,20,40720
9.0,ZINGLE Axel,COF,,16,40720
10.0,SARREAU Marc,ACT,,12,40720
11.0,DAUPHIN Florian,BBK,,10,40720
12.0,ASKEY Lewis,GFC,,9,40720
13.0,ALLEGAERT Piet,COF,,8,40720
14.0,CARDIS Romain,AUB,,7,40720
15.0,DEVRIENDT Tom,IWG,,6,40720
16.0,KIRSCH Alex,TFS,,5,40720
17.0,SINKELDAM Ramon,GFC,,5,40720
18.0,BOASSON HAGEN Edvald,TEN,,5,40720
19.0,ANIOLKOWSKI Stanislaw,BWB,,5,40720
20.0,VAN ASBROECK Tom,IPT,,5,40720
21.0,GUDMESTAD Tord,UXT,,0,40720
22.0,BRAET Vito,SVB,,0,40720
23.0,HEIDUK Kim,IGD,,0,40720
24.0,ANDERSEN Kasper,UAD,,0,40720
25.0,VAN DEN BERG Marijn,EFE,,0,40720
26.0,LOUVEL Matis,ARK,,0,40720
27.0,VANMARCKE Sep,IPT,,0,40720
28.0,BIERMANS Jenthe,IPT,,0,40720
29.0,BAUER Jack,BEX,,0,40720
30.0,NAESEN Oliver,ACT,,0,40720
31.0,JARNET Maxime,GRL,,0,40720
1.0,POGACAR Tadej,UAD,"6h21'22""",280,40721
2.0,MAS NICOLAU Enric,MOV,,170,40721
3.0,LANDA MEANA Mikel,TBV,"10""",145,40721
4.0,HIGUITA GARCIA Sergio Andres,BOH,"52""",125,40721
5.0,RODRIGUEZ CANO Carlos,IGD,"52""",112,40721
6.0,VALVERDE BELMONTE Alejandro,MOV,"01'24""",100,40721
7.0,MOLLEMA Bauke,TFS,"01'24""",90,40721
8.0,MOLARD Rudy,GFC,"01'24""",80,40721
9.0,BARDET Romain,DSM,"01'24""",70,40721
10.0,YATES Adam,IGD,"01'26""",62,40721
11.0,PICCOLO Andrea,EFE,"01'58""",54,40721
12.0,BARGUIL Warren,ARK,"01'58""",46,40721
13.0,VAN WILDER Ilan,QST,"01'58""",42,40721
14.0,BERTHET Clément,ACT,"01'58""",38,40721
15.0,CICCONE Giulio,TFS,"02'01""",34,40721
16.0,VINGEGAARD RASMUSSEN Jonas,TJV,"02'03""",32,40721
17.0,MARTINEZ POVEDA Daniel Felipe,IGD,"02'14""",30,40721
18.0,VLASOV Aleksandr,BOH,"02'14""",28,40721
19.0,HONORE Mikkel Frølich,QST,"02'14""",26,40721
20.0,VANSEVENANT Mauri,QST,"02'14""",24,40721
21.0,URAN URAN Rigoberto,EFE,"02'14""",22,40721
22.0,FABBRO Matteo,BOH,"02'14""",20,40721
23.0,MAJKA Rafal,UAD,"02'17""",18,40721
24.0,NIBALI Vincenzo,AST,"02'17""",16,40721
25.0,ROCHAS Rémy,COF,"02'41""",14,40721
26.0,ULISSI Diego,UAD,"02'41""",12,40721
27.0,STORER Michael,GFC,"02'41""",10,40721
28.0,FORMOLO Davide,UAD,"03'09""",8,40721
29.0,VUILLERMOZ Alexis,TEN,"03'25""",7,40721
30.0,PACHER Quentin,GFC,"03'25""",6,40721
31.0,LATOUR Pierre,TEN,"03'25""",5,40721
1.0,MERLIER Tim,ADC,"3h42'06""",80,40722
2.0,CAVENDISH Mark,QST,,48,40722
3.0,GROENEWEGEN Dylan,BEX,,40,40722
4.0,BEULLENS Cédric,LTS,,36,40722
5.0,NOPPE Christophe,ARK,,32,40722
6.0,ALLEGAERT Piet,COF,,28,40722
7.0,VERMELTFOORT Coen,VWE,,24,40722
8.0,COTE Pier-André,HPM,,20,40722
9.0,KLUGE Roger,LTS,,16,40722
10.0,MARIT Arne,SVB,,12,40722
11.0,BOHLI Tom,COF,,10,40722
12.0,DECLERCQ Benjamin,ARK,,9,40722
13.0,ROBEET Ludovic,BWB,,8,40722
14.0,VAN ROOY Kenneth,SVB,,7,40722
15.0,BOUTS Jordy,BCY,,6,40722
16.0,VAN DE WYNKELE Lorenz,EHS,,5,40722
17.0,MCLAY Daniel,ARK,,5,40722
18.0,DE MAEGHT Dorian,BWB,,5,40722
19.0,PAQUOT Tom,BWB,,5,40722
20.0,DISSEL Bram,BCY,,5,40722
21.0,VERHOFSTADT Thibau,TIS,,0,40722
22.0,PAJUR Markus,ARK,"04""",0,40722
23.0,BOMBOI Davide,EHS,"04""",0,40722
24.0,DEBAELE Jorre,MCT,"04""",0,40722
25.0,RELAES Jacob,TIS,"04""",0,40722
26.0,TEUGELS Lennert,TIS,"04""",0,40722
27.0,VAN LERBERGHE Bert,QST,"04""",0,40722
28.0,KONINGS Roan,MET,"04""",0,40722
29.0,REYNDERS Jens,SVB,"04""",0,40722
30.0,VERGOTE Diel,EHS,"04""",0,40722
31.0,MEZGEC Luka,BEX,"04""",0,40722
1.0,DEMARE Arnaud,GFC,"4h53'01""",130,40724
2.0,THEUNS Edward,TFS,,78,40724
3.0,BENNETT Sam,BOH,,66,40724
4.0,CONSONNI Simone,COF,,58,40724
5.0,MOZZATO Luca,BBK,,52,40724
6.0,VAN GESTEL Dries,TEN,,46,40724
7.0,DUJARDIN Sandy,TEN,,40,40724
8.0,LOUVEL Matis,ARK,,34,40724
9.0,CAPIOT Amaury,ARK,,28,40724
10.0,HOFSTETTER Hugo,ARK,,24,40724
11.0,PASQUALON Andrea,IWG,,20,40724
12.0,KOOIJ Olav,TJV,,18,40724
13.0,TILLER Rasmus Fossum,UXT,,16,40724
14.0,VERMEULEN Emiel,GRL,,14,40724
15.0,JARNET Maxime,GRL,,12,40724
16.0,GUEGAN Maël,UNA,,10,40724
17.0,VENTURINI Clément,ACT,,9,40724
18.0,VERMEERSCH Florian,LTS,,8,40724
19.0,DE BONDT Dries,ADC,,7,40724
20.0,MAAS Jan,BEX,,6,40724
21.0,DAUPHIN Florian,BBK,,5,40724
22.0,RUTSCH Jonas,EFE,,5,40724
23.0,MORIN Emmanuel,UNA,,5,40724
24.0,VANMARCKE Sep,IPT,,5,40724
25.0,COQUARD Bryan,COF,,5,40724
26.0,TRENTIN Matteo,UAD,,5,40724
27.0,GILBERT Philippe,LTS,,5,40724
28.0,DEGENKOLB John,DSM,,5,40724
29.0,BARTHE Cyril,BBK,,5,40724
30.0,LEVEAU Jérémy,GRL,,5,40724
31.0,KÜNG Stefan,GFC,,0,40724
1.0,TRENTIN Matteo,UAD,"3h37'54""",80,40725
2.0,ROCHAS Rémy,COF,"01""",48,40725
3.0,VERCHER Mattéo,TEN,"02""",40,40725
4.0,LOPEZ MORENO Miguel Angel,AST,"02""",36,40725
5.0,DE MARCHI Alessandro,IPT,"04""",32,40725
6.0,ULISSI Diego,UAD,"21""",28,40725
7.0,CONCI Nicola,ADC,"21""",24,40725
8.0,BAIS Davide,EOK,"21""",20,40725
9.0,BALMER Alexandre,BEX,"21""",16,40725
10.0,KRON Andreas Lorentz,LTS,"21""",12,40725
11.0,TESFATSION Natnael Ocbit,DRA,"21""",10,40725
12.0,ROBEET Ludovic,BWB,"21""",9,40725
13.0,TONELLI Alessandro,BCF,"21""",8,40725
14.0,LIEPINS Emils,TFS,"01'18""",7,40725
15.0,BUSATTO Francesco,GEF,"01'18""",6,40725
16.0,MEZGEC Luka,BEX,"01'18""",5,40725
17.0,COQUARD Bryan,COF,"01'18""",5,40725
18.0,MAESTRI Mirco,EOK,"01'18""",5,40725
19.0,TENDON Arnaud,TUD,"01'18""",5,40725
20.0,MEURISSE Xandro,ADC,"01'18""",5,40725
21.0,FIORELLI Filippo,BCF,"01'18""",0,40725
22.0,SOUPE Geoffrey,TEN,"01'18""",0,40725
23.0,VERMEERSCH Florian,LTS,"01'18""",0,40725
24.0,BAIS Mattia,DRA,"01'18""",0,40725
25.0,GARAVAGLIA Giacomo,IWM,"01'18""",0,40725
26.0,URIANSTAD Martin Bugge,UXT,"01'18""",0,40725
27.0,SCARONI Christian,AST,"01'18""",0,40725
28.0,BATTAGLIN Enrico,BCF,"01'18""",0,40725
29.0,GAROSIO Andrea,BIE,"01'18""",0,40725
30.0,MARENGO Umberto,DRA,"01'18""",0,40725
31.0,REBELLIN Davide,IWM,"01'18""",0,40725
1.0,ARCHIBOLD CASTILLO Franklin Erasmo,PCV,"44'03""",15,40815
2.0,JIMENEZ ARIAS Dylan Roberto,-,"28""",10,40815
3.0,JURADO LOPEZ Christofer Robin,PCV,"49""",8,40815
4.0,ESPINOSA SERRANO Bolivar Gabriel,PCV,"01'50""",7,40815
5.0,ROJAS CAMPOS Gabriel Francisco,-,"02'19""",6,40815
6.0,HERRERA PERALTA Roberto Jose,PCV,"02'39""",5,40815
7.0,RAMIREZ GONZALEZ Donovan,-,"03'05""",4,40815
8.0,HUERTAS ARAYA Jason Andrey,-,"03'08""",3,40815
9.0,RODRIGUEZ Brandon,-,"05'27""",2,40815
10.0,TRIMINIO MARTINEZ Cristhian Antonio,-,"05'56""",1,40815
11.0,CERRATO Yader Alexander,-,"07'30""",0,40815
12.0,GUERRA Nehemias,PCV,"08'02""",0,40815
13.0,JEREZ ARGEÑAL Jefferson Jose,-,"08'05""",0,40815
14.0,JOYA Jose Dagoberto,-,"11'06""",0,40815
15.0,GUIDO VANEGAS Luis Carlos,-,"12'30""",0,40815
1.0,HIRSCHI Marc,UAD,"4h39'54""",80,40726
2.0,FORMOLO Davide,UAD,"10""",48,40726
3.0,CONCI Nicola,ADC,"29""",40,40726
4.0,OLDANI Stefano,ADC,"33""",36,40726
5.0,TRENTIN Matteo,UAD,"33""",32,40726
6.0,VACEK Mathias,TFS,"33""",28,40726
7.0,BUSATTO Francesco,GEF,"33""",24,40726
8.0,ROCHAS Rémy,COF,"33""",20,40726
9.0,KRON Andreas Lorentz,LTS,"39""",16,40726
10.0,ULISSI Diego,UAD,"42""",12,40726
11.0,DVERSNES Fredrik,UXT,"42""",10,40726
12.0,SCARONI Christian,AST,"42""",9,40726
13.0,ZANA Filippo,BCF,"44""",8,40726
14.0,GOLDSTEIN Edo,IPT,"51""",7,40726
15.0,VUILLERMOZ Alexis,TEN,"01'15""",6,40726
16.0,MEURISSE Xandro,ADC,"01'21""",5,40726
17.0,VERMEERSCH Florian,LTS,"01'23""",5,40726
18.0,GABBURO Davide,BCF,"01'24""",5,40726
19.0,COLLEONI Kevin,BEX,"01'29""",5,40726
20.0,BAIS Mattia,DRA,"01'37""",5,40726
21.0,BAIS Davide,EOK,"01'37""",0,40726
22.0,DELETTRE Alexandre,COF,"02'53""",0,40726
23.0,GREGAARD WILSLY Jonas,UXT,"02'55""",0,40726
24.0,GEBREIGZABHIER Amanuel Werkilul,TFS,"03'38""",0,40726
25.0,VINE Jay,ADC,"03'44""",0,40726
26.0,LOPEZ MORENO Miguel Angel,AST,"04'04""",0,40726
27.0,HELLEMOSE Asbjørn,TFS,"04'04""",0,40726
28.0,RAVANELLI Simone,DRA,"04'06""",0,40726
29.0,COVILI Luca,BCF,"04'06""",0,40726
30.0,REBELLIN Davide,IWM,"04'08""",0,40726
31.0,JUUL JENSEN Christopher,BEX,"04'08""",0,40726
1.0,POWLESS Neilson,EFE,"3h37'49""",130,40727
2.0,PICCOLO Andrea,EFE,"12""",78,40727
3.0,DYBALL Benjamin,UKO,"13""",66,40727
4.0,PERNSTEINER Hermann,TBV,"13""",58,40727
5.0,VAN GILS Maxim,LTS,"17""",52,40727
6.0,MARTIN Guillaume,COF,"17""",46,40727
7.0,CICCONE Giulio,TFS,"32""",40,40727
8.0,LEBAS Thomas,KIN,"34""",34,40727
9.0,WELLENS Tim,LTS,"01'32""",28,40727
10.0,MARTIN SANZ Gotzon,EUS,"01'32""",24,40727
11.0,ARASHIRO Yukiya,TBV,"01'32""",20,40727
12.0,SHAW James,EFE,"01'34""",18,40727
13.0,GESCHKE Simon,COF,"03'08""",16,40727
14.0,TOLHOEK Antwan,TFS,"05'15""",14,40727
15.0,OKAMOTO Hayato,AIS,"05'23""",12,40727
16.0,ZINGLE Axel,COF,"05'23""",10,40727
17.0,MEIJERS Jeroen,TSG,"05'23""",9,40727
18.0,MATE MARDONES Luis Angel,EUS,"05'23""",8,40727
19.0,BERNARD Julien,TFS,"05'23""",7,40727
20.0,YAMAMOTO Masaki,KIN,"05'23""",6,40727
21.0,ONODERA Rei,BLZ,"05'23""",5,40727
22.0,NISHIO Keito,NAS,"05'23""",5,40727
23.0,NAKANE Hideto,EFE,"05'23""",5,40727
24.0,MALECKI Kamil,LTS,"05'23""",5,40727
25.0,MACIEJUK Filip,TBV,"05'23""",5,40727
26.0,ARASHIRO Yudai,KIN,"05'23""",5,40727
27.0,MASUDA Nariyuki,BLZ,"05'23""",5,40727
28.0,LOZANO RIBA David,TNN,"05'23""",5,40727
29.0,OKA Atsushi,EFE,"05'23""",5,40727
30.0,GARCIA FERNANDEZ Marcos,KIN,"05'28""",5,40727
31.0,BIDARD François,COF,"05'33""",0,40727
1.0,KÜNG Stefan,GFC,"53'29""",80,40729
2.0,FOSS Tobias Svendsen,TJV,"02""",48,40729
3.0,SOBRERO Matteo,BEX,"11""",40,40729
4.0,TOFT MADSEN Martin,BPC,"33""",36,40729
5.0,ARMIRAIL Bruno,GFC,"50""",32,40729
6.0,LATOUR Pierre,TEN,"56""",28,40729
7.0,BISSEGGER Stefan,EFE,"01'04""",24,40729
8.0,MUFF Frederik,TCQ,"01'18""",20,40729
9.0,DELAPLACE Anthony,ARK,"01'36""",16,40729
10.0,ROSSETTO Stéphane,AUB,"01'48""",12,40729
11.0,GEE Derek,ICA,"01'55""",10,40729
12.0,HEALY Ben,EFE,"02'05""",9,40729
13.0,AFFINI Edoardo,TJV,"02'11""",8,40729
14.0,BETTIOL Alberto,EFE,"02'29""",7,40729
15.0,AHLSSON Jacob,MSA,"02'40""",6,40729
16.0,VAN EMDEN Jos,TJV,"02'44""",5,40729
17.0,DAVY Clément,GFC,"02'47""",5,40729
18.0,CRADDOCK Lawson,BEX,"02'53""",5,40729
19.0,LINO Julian,BAI,"03'06""",5,40729
20.0,KNOLLE Jon,SVL,"03'20""",5,40729
21.0,MILTIADIS Andreas,JAV,"03'21""",0,40729
22.0,TAARAMÄE Rein,IWG,"03'24""",0,40729
23.0,DOWSETT Alex,IPT,"04'09""",0,40729
24.0,DE WILDE Gilles,SVB,"04'14""",0,40729
25.0,TEASDALE Josh,XSU,"04'17""",0,40729
26.0,DELPHIS Thomas,ACT,"05'10""",0,40729
27.0,DEVANNE Antoine,TEN,"05'15""",0,40729
28.0,BENNETT Stéfan,ECT,"05'18""",0,40729
29.0,BRAUN Julian,SVL,"05'51""",0,40729
1.0,ROJAS CAMPOS Gabriel Francisco,-,"4h01'53""",15,40814
2.0,JULAJUJ JULAJUJ Alex Rony,-,"01'10""",10,40814
3.0,TOC XON Fredy Orlando,-,"01'43""",8,40814
4.0,GONZALEZ CASTILLERO Roberto Carlos,JAV,"02'06""",7,40814
5.0,VASQUEZ VASQUEZ Juan Mardoqueo,-,"02'12""",6,40814
6.0,LOPEZ NOLASCO Luis Fernando Enrique,-,"02'24""",5,40814
7.0,CHUMIL GONZALEZ Sergio Geovani,-,"02'30""",4,40814
8.0,JURADO LOPEZ Christofer Robin,PCV,"04'08""",3,40814
9.0,AJPACAJA TAX Alfredo Esteban,-,"05'03""",2,40814
10.0,JIMENEZ ARIAS Dylan Roberto,-,"06'30""",1,40814
11.0,CANASTUJ CALEL José David,-,"06'40""",0,40814
12.0,BONILLA Ricaurter,-,"07'19""",0,40814
13.0,ESPINOSA SERRANO Bolivar Gabriel,PCV,"07'48""",0,40814
14.0,MONTERROSO MONTERROSO Dorian Javier,-,"08'32""",0,40814
15.0,SAM POZ Edwin,-,"09'22""",0,40814
16.0,ARCHIBOLD CASTILLO Franklin Erasmo,PCV,"10'59""",0,40814
17.0,HERNANDEZ Nolberto Ezequiel,PCV,"11'01""",0,40814
18.0,BONILLA QUIROS Daniel Andres,-,"11'57""",0,40814
19.0,HERRERA PERALTA Roberto Jose,PCV,"13'54""",0,40814
20.0,GUERRA Sandi,PCV,"14'10""",0,40814
21.0,ARIAS VILLANUEVA Sergio,-,"16'54""",0,40814
22.0,HUERTAS ARAYA Jason Andrey,-,"16'57""",0,40814
23.0,TRIMINIO MARTINEZ Cristhian Antonio,-,"20'24""",0,40814
24.0,GUIDO VANEGAS Luis Carlos,-,"20'36""",0,40814
25.0,MENDOZA RAMOS Bryan Fernando,-,"20'41""",0,40814
26.0,RODRIGUEZ Brandon,-,"20'48""",0,40814
27.0,RAMIREZ GONZALEZ Donovan,-,"20'57""",0,40814
28.0,LEMUS QUESADA Miguel Angel,-,"21'03""",0,40814
29.0,VARGAS MIRANDA Cristopher,PCV,"22'03""",0,40814
30.0,HERRERA BOJORQUEZ Erick,-,"22'19""",0,40814
31.0,OSES CAMPOS Luis Daniel,-,"22'35""",0,40814
1.0,HOPKINS Kaden,-,"36'41""",15,40820
2.0,WALTERS Red,RWC,"01'40""",10,40820
3.0,LAUTONE Raphaël,-,"02'18""",8,40820
4.0,MORALES FONTAN Christopher,-,"02'27""",7,40820
5.0,WILLIAMS Cory,LLA,"02'45""",6,40820
6.0,SANCHEZ BERIGUETE Augusto,-,"02'54""",5,40820
7.0,WHITE Conor,-,"03'02""",4,40820
8.0,PORTUONDO TORRES Pedro,-,"03'14""",3,40820
9.0,DIAZ SUAREZ Andy Alihonay,-,"04'04""",2,40820
10.0,KELLY Jacob,-,"04'27""",1,40820
11.0,REYES ACEVEDO Elvys Noel,-,"04'32""",0,40820
12.0,MAGALHAES Victor,-,"04'40""",0,40820
13.0,BOSCHER Kyllian,-,"04'57""",0,40820
14.0,PALMISTE Philgy Marc,-,"05'06""",0,40820
15.0,MARTE CESPEDES Jesus Roniel,-,"05'37""",0,40820
16.0,ODVELT Clerge,-,"05'50""",0,40820
17.0,QUIROZ Oscar,-,"07'37""",0,40820
18.0,BAILEY Barrington,-,"08'56""",0,40820
19.0,CONNOLLY Kevin,-,"09'31""",0,40820
20.0,NEELY Felix,-,"11'04""",0,40820
21.0,VROLIJK Victor,-,"11'08""",0,40820
22.0,CHARLES Karega,-,"13'02""",0,40820
1.0,NUBUL Edwin,-,"3h00'46""",15,40821
2.0,DELOUMEAUX Jérémy,-,"18""",10,40821
3.0,CAILLIAU Taïno,-,"18""",8,40821
4.0,POLANCO ELENA Manuel Steven,-,"18""",7,40821
5.0,MARTE AGUILERA Junior Antonio,-,"35""",6,40821
6.0,PARRA PEREZ Alejandro,-,"35""",5,40821
7.0,REYES ACEVEDO Elvys Noel,-,"37""",4,40821
8.0,WILLIAMS Cory,LLA,"44""",3,40821
9.0,BOSCHER Kyllian,-,"44""",2,40821
10.0,ARRIETA DIAZ Yan Luis,-,"44""",1,40821
11.0,VANDERPOOL Gregory,-,"44""",0,40821
12.0,LAUTONE Raphaël,-,"44""",0,40821
13.0,MARTE CESPEDES Jesus Roniel,-,"44""",0,40821
14.0,CAMPBELL Akil,-,"45""",0,40821
15.0,EASTMOND Jamol,-,"45""",0,40821
16.0,WHITE Conor,-,"45""",0,40821
17.0,ODVELT Clerge,-,"46""",0,40821
18.0,KELLY Joshua,-,"46""",0,40821
19.0,JACQUES Dylan,-,"47""",0,40821
